X,Label,Area,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Replicate,Generation,Line
890,batch3.jpg,0.671,1.758,0.486,2.304,0.51,1.74,75,1042,178.683,0.483,3.616,0.277,0.959,208,1014,R1,G6,Control
1001,control_6.jpg,0.508,1.525,0.424,115.444,0.51,1.512,1034,256,111.801,0.448,3.594,0.278,0.915,1034,256,R1,G1,Control
281,C1.jpeg,0.612,1.673,0.466,87.305,0.51,1.683,398,1099,83.758,0.471,3.593,0.278,0.923,399,1035,R1,G5,Control
427,batch2.jpeg,0.697,1.787,0.496,82.411,0.51,1.767,602,1134,78.043,0.512,3.601,0.278,0.927,608,1048,R1,G4,Large_responce
440,batch5.jpeg,0.638,1.71,0.475,85.799,0.51,1.687,908,673,84.359,0.487,3.599,0.278,0.937,915,592,R1,G7,Control
252,batch1.jpeg,0.805,1.92,0.534,86.883,0.51,1.882,311,1766,83.797,0.539,3.593,0.278,0.945,319,1674,R1,G4,Large_responce
387,batch5.jpeg,0.684,1.771,0.492,90.394,0.51,1.784,946,275,92.663,0.477,3.603,0.278,0.945,946,275,R1,G7,Control
71,batch6.jpeg,0.865,1.99,0.553,88.026,0.51,1.983,1344,423,84.232,0.538,3.596,0.278,0.946,1353,324,R1,G7,Control
1424,Large 5.jpg,0.875,2.002,0.556,3.565,0.51,1.955,1077,1535,7.125,0.544,3.6,0.278,0.949,1224,1500,R1,G3,Large_responce
1762,batch5.jpeg,0.732,1.831,0.509,89.646,0.51,1.8,584,1308,86.82,0.499,3.594,0.278,0.95,588,1218,R1,G6,Large_responce
1500,batch4.jpg,0.601,1.658,0.461,3.821,0.51,1.617,3251,2262,5.323,0.463,3.594,0.278,0.952,3378,2230,R1,G6,Control
1025,batch3.jpg,0.624,1.69,0.47,179.736,0.51,1.654,2684,1815,176.186,0.47,3.593,0.278,0.953,2714,1802,R1,G6,Control
67,batch1.jpg,0.63,1.697,0.472,177.841,0.51,1.645,1964,688,175.468,0.48,3.592,0.278,0.955,1992,669,R1,G6,Control
1149,batch3.jpg,0.812,1.927,0.537,179.651,0.51,1.875,704,2588,176.023,0.53,3.591,0.278,0.961,769,2572,R1,G6,Control
1543,control_7.jpg,0.642,1.712,0.477,167.668,0.51,1.662,949,1428,169.38,0.497,3.586,0.279,0.898,957,1420,R1,G1,Control
853,batch4.jpeg,0.629,1.694,0.473,83.061,0.51,1.712,792,261,80.426,0.485,3.583,0.279,0.916,804,178,R1,G4,Large_responce
561,C2.jpeg,0.651,1.724,0.481,94.004,0.51,1.723,261,724,99.605,0.486,3.584,0.279,0.919,261,724,R1,G5,Control
274,batch1.jpeg,0.728,1.824,0.509,86.811,0.51,1.814,891,1335,82.093,0.512,3.586,0.279,0.928,900,1263,R1,G7,Large_responce
1644,batch6.jpeg,0.73,1.826,0.509,80.36,0.51,1.807,780,1440,78.198,0.528,3.588,0.279,0.935,792,1373,R1,G5,Large_responce
607,batch3.jpeg,0.855,1.975,0.551,90.492,0.51,1.941,491,437,95.412,0.549,3.584,0.279,0.944,491,437,R1,G4,Large_responce
619,batch3.jpeg,0.883,2.009,0.56,92.496,0.51,1.983,886,548,95.886,0.559,3.588,0.279,0.946,886,548,R1,G4,Large_responce
1717,batch5.jpg,0.645,1.715,0.479,177.291,0.51,1.671,2017,1116,177.942,0.483,3.582,0.279,0.947,2048,1091,R1,G6,Control
844,Control 4.jpg,0.629,1.694,0.473,175.223,0.51,1.653,1867,1424,175.03,0.475,3.585,0.279,0.952,1918,1408,R1,G2,Control
1584,Large 5.jpg,0.818,1.932,0.539,8.821,0.51,1.895,3597,2639,7.995,0.539,3.587,0.279,0.952,3713,2603,R1,G3,Large_responce
511,batch2.jpg,0.583,1.63,0.455,179.682,0.51,1.592,2520,1162,177.12,0.45,3.582,0.279,0.953,2549,1145,R1,G6,Control
1100,batch3.jpg,0.671,1.749,0.489,1.35,0.51,1.705,2322,2289,4.373,0.481,3.58,0.279,0.955,2381,2256,R1,G6,Control
1192,batch4.jpeg,0.512,1.524,0.427,86.887,0.51,1.56,456,1227,82.648,0.424,3.566,0.28,0.891,463,1165,R1,G7,Large_responce
261,C1.jpeg,0.694,1.777,0.497,89.243,0.51,1.787,860,1045,84.123,0.497,3.574,0.28,0.916,865,977,R1,G5,Control
1233,batch5.jpeg,0.85,1.966,0.55,90.615,0.51,1.955,1192,794,87.019,0.549,3.572,0.28,0.93,1196,698,R1,G4,Large_responce
350,batch2.jpeg,0.791,1.896,0.531,94.209,0.51,1.873,150,565,92.49,0.544,3.57,0.28,0.932,150,565,R1,G4,Large_responce
1149,batch5.jpeg,0.622,1.68,0.471,97.765,0.51,1.648,473,191,102.836,0.477,3.567,0.28,0.934,484,190,R1,G4,Large_responce
240,batch1.jpeg,0.573,1.615,0.452,85.685,0.51,1.581,1155,1250,80.194,0.464,3.577,0.28,0.935,1167,1169,R1,G7,Control
422,batch6.jpeg,1.097,2.232,0.626,97.276,0.51,2.208,383,714,99.111,0.627,3.567,0.28,0.938,383,714,R1,G7,Large_responce
456,batch6.jpeg,0.879,1.999,0.56,85.91,0.51,1.972,686,1049,82.208,0.565,3.572,0.28,0.938,697,954,R1,G7,Large_responce
215,batch3.jpeg,0.741,1.836,0.514,3.341,0.51,1.814,456,856,2.573,0.521,3.571,0.28,0.939,508,839,R1,G4,Control
154,batch4.jpeg,0.733,1.826,0.511,96.51,0.51,1.817,1122,856,98.842,0.526,3.57,0.28,0.939,1122,856,R1,G4,Control
1032,batch3.jpg,0.665,1.74,0.487,8.572,0.51,1.718,508,1866,10.394,0.477,3.574,0.28,0.944,613,1822,R1,G6,Control
109,batch2.jpeg,0.746,1.843,0.516,92.289,0.51,1.825,359,480,97.046,0.509,3.574,0.28,0.946,359,480,R1,G4,Control
470,batch6.jpeg,1.013,2.146,0.601,88.195,0.51,2.12,196,1091,87.776,0.596,3.572,0.28,0.947,198,988,R1,G7,Large_responce
1067,control_6.jpg,0.532,1.552,0.436,60.87,0.51,1.529,426,816,64.29,0.484,3.556,0.281,0.875,449,762,R1,G1,Control
169,batch2.jpeg,0.674,1.747,0.491,95.265,0.51,1.727,684,711,98.13,0.497,3.558,0.281,0.93,684,711,R1,G4,Control
311,batch6.jpeg,0.925,2.047,0.575,90.762,0.51,2.024,727,66,95.247,0.576,3.558,0.281,0.937,727,66,R1,G7,Large_responce
206,batch1.jpg,0.626,1.684,0.473,5.573,0.51,1.663,1703,1550,7.253,0.488,3.558,0.281,0.94,1809,1516,R1,G6,Control
765,batch3.jpeg,0.969,2.097,0.588,89.648,0.51,2.081,1016,1419,94.485,0.587,3.564,0.281,0.941,1016,1419,R1,G4,Large_responce
241,batch5.jpeg,0.866,1.979,0.557,85.843,0.51,1.963,1168,1475,81.027,0.555,3.554,0.281,0.942,1181,1380,R1,G4,Control
482,batch2.jpeg,0.969,2.096,0.589,89.549,0.51,2.078,1019,1411,93.366,0.59,3.561,0.281,0.942,1019,1411,R1,G4,Large_responce
144,batch1.jpg,0.694,1.772,0.499,3.472,0.51,1.741,1303,1177,178.354,0.498,3.553,0.281,0.95,1439,1146,R1,G6,Control
695,batch2.jpg,0.666,1.737,0.488,179.903,0.51,1.694,1644,2270,4.062,0.49,3.562,0.281,0.95,1748,2244,R1,G6,Control
188,Large 4.jpg,0.894,2.013,0.565,173.837,0.51,1.999,1143,1831,175.462,0.568,3.56,0.281,0.953,1171,1804,R1,G3,Large_responce
1203,batch4.jpg,0.658,1.726,0.486,2.903,0.51,1.682,1685,530,176.934,0.492,3.555,0.281,0.954,1818,500,R1,G6,Control
1516,batch4.jpg,0.61,1.661,0.467,169.809,0.51,1.626,2193,2343,169.727,0.469,3.555,0.281,0.954,2217,2332,R1,G6,Control
951,Control 4.jpg,0.688,1.766,0.496,176.922,0.51,1.731,1547,1465,173.079,0.482,3.562,0.281,0.956,1601,1447,R1,G3,Control
1481,batch4.jpg,0.662,1.731,0.487,174.092,0.51,1.691,3011,2123,173.548,0.49,3.556,0.281,0.956,3046,2109,R1,G6,Control
1154,C4.jpeg,0.692,1.769,0.498,90.995,0.51,1.761,188,234,95.964,0.497,3.552,0.282,0.915,188,234,R1,G5,Control
82,batch2.jpeg,0.789,1.887,0.533,87.394,0.51,1.866,964,459,83.108,0.55,3.544,0.282,0.939,974,368,R1,G4,Control
245,Control 2.jpg,0.472,1.461,0.411,174.623,0.51,1.433,3074,418,170.134,0.407,3.551,0.282,0.947,3124,405,R1,G2,Control
1472,batch4.jpg,0.593,1.636,0.461,2.273,0.51,1.604,1315,2098,4.289,0.464,3.545,0.282,0.95,1383,2069,R1,G6,Control
716,batch2.jpg,0.643,1.705,0.48,179.708,0.51,1.676,2751,2383,175.208,0.48,3.55,0.282,0.955,2810,2370,R1,G6,Control
1900,batch5.jpg,0.738,1.825,0.515,6.201,0.51,1.834,514,2131,7.202,0.502,3.544,0.282,0.959,637,2093,R1,G6,Control
588,batch2.jpeg,0.612,1.66,0.469,79.322,0.51,1.657,1251,912,80.647,0.474,3.538,0.283,0.922,1264,827,R1,G7,Control
1267,batch4.jpeg,0.688,1.759,0.498,90.002,0.51,1.738,187,498,91.975,0.499,3.533,0.283,0.93,187,498,R1,G6,Large_responce
123,batch1.jpeg,0.681,1.749,0.496,96.787,0.51,1.728,588,687,99.142,0.507,3.528,0.283,0.933,588,687,R1,G4,Control
96,batch1.jpeg,0.649,1.707,0.484,102.609,0.51,1.708,235,562,102.6,0.499,3.528,0.283,0.934,235,562,R1,G4,Control
1194,batch5.jpeg,0.761,1.849,0.524,83.027,0.51,1.844,763,536,83.032,0.522,3.528,0.283,0.935,768,446,R1,G4,Large_responce
459,batch2.jpg,0.605,1.651,0.467,5.307,0.51,1.618,2137,850,5.675,0.47,3.538,0.283,0.946,2240,818,R1,G6,Control
1654,batch5.jpg,0.621,1.673,0.473,5.64,0.51,1.635,1807,783,4.56,0.48,3.537,0.283,0.946,1936,745,R1,G6,Control
1890,batch5.jpg,0.671,1.738,0.491,3.7,0.51,1.7,746,2053,6.08,0.492,3.537,0.283,0.95,853,2018,R1,G6,Control
1435,Control 5.jpg,0.879,1.99,0.562,3.297,0.51,1.951,2267,2212,3.795,0.552,3.54,0.283,0.951,2423,2175,R1,G3,Control
1459,Control 5.jpg,0.777,1.87,0.529,177.359,0.51,1.838,1087,2371,178.452,0.518,3.533,0.283,0.951,1111,2342,R1,G3,Control
464,batch5.jpeg,0.595,1.632,0.464,98.058,0.51,1.623,1353,709,95.128,0.476,3.515,0.284,0.923,1353,709,R1,G7,Control
754,batch2.jpeg,0.768,1.854,0.527,74.823,0.51,1.849,218,1624,73.072,0.536,3.516,0.284,0.93,244,1532,R1,G7,Control
187,batch1.jpeg,0.935,2.046,0.582,92.695,0.51,2.051,1248,1283,97.407,0.577,3.516,0.284,0.932,1248,1283,R1,G4,Large_responce
551,batch2.jpeg,0.62,1.666,0.474,91.025,0.51,1.64,295,683,94.708,0.481,3.516,0.284,0.932,295,683,R1,G7,Control
85,batch4.jpeg,0.85,1.954,0.554,68.552,0.51,1.952,1118,583,68.416,0.578,3.526,0.284,0.936,1143,491,R1,G4,Control
1749,batch7.jpeg,0.756,1.842,0.522,94.39,0.51,1.819,394,644,99.189,0.528,3.527,0.284,0.948,394,644,R1,G5,Large_responce
1598,batch5.jpg,0.734,1.815,0.515,3.003,0.51,1.778,1565,482,8.085,0.518,3.523,0.284,0.948,1660,439,R1,G6,Control
819,control_10.jpg,0.587,1.62,0.461,54.83,0.51,1.664,615,1264,54.36,0.514,3.512,0.285,0.883,647,1209,R1,G1,Control
163,Large 4.jpg,0.706,1.776,0.506,4.369,0.51,1.764,3818,1683,3.427,0.522,3.509,0.285,0.931,3940,1647,R1,G3,Large_responce
982,batch3.jpeg,0.857,1.955,0.558,91.404,0.51,1.934,720,1381,94.699,0.554,3.505,0.285,0.943,720,1381,R1,G5,Large_responce
1595,batch5.jpg,0.646,1.698,0.484,3.664,0.51,1.665,3314,447,4.478,0.503,3.506,0.285,0.943,3442,412,R1,G6,Control
1319,batch4.jpeg,0.633,1.68,0.479,88.098,0.51,1.643,389,819,85.121,0.479,3.505,0.285,0.943,395,737,R1,G6,Large_responce
1436,batch4.jpg,0.525,1.532,0.437,178.549,0.51,1.515,2572,1844,175.456,0.43,3.509,0.285,0.948,2622,1826,R1,G6,Control
270,batch1.jpeg,0.704,1.771,0.506,117.118,0.51,1.776,1275,1403,120.53,0.525,3.499,0.286,0.918,1284,1399,R1,G4,Control
634,batch2.jpeg,0.579,1.607,0.459,91.715,0.51,1.621,499,1022,94.764,0.462,3.501,0.286,0.921,499,1022,R1,G7,Control
67,batch4.jpeg,0.863,1.96,0.56,88.898,0.51,1.954,849,387,94.259,0.563,3.498,0.286,0.927,849,387,R1,G7,Control
433,Control 2.jpg,0.711,1.78,0.509,2.124,0.51,1.761,2791,2228,2.331,0.497,3.498,0.286,0.941,2880,2201,R1,G2,Control
406,batch2.jpeg,0.866,1.963,0.562,95.289,0.51,1.956,1085,928,98.973,0.562,3.495,0.286,0.941,1085,928,R1,G4,Large_responce
978,batch4.jpeg,0.904,2.007,0.573,86.516,0.51,1.973,216,1031,81.703,0.592,3.501,0.286,0.942,216,935,R1,G4,Large_responce
1534,batch4.jpg,0.769,1.848,0.53,177.166,0.51,1.812,1292,2462,177.153,0.539,3.49,0.286,0.943,1338,2434,R1,G6,Control
972,Control 4.jpg,0.749,1.826,0.522,5.886,0.51,1.808,1107,2555,8.13,0.514,3.496,0.286,0.958,1219,2513,R1,G2,Control
139,batch4.jpeg,0.693,1.754,0.503,87.202,0.51,1.763,908,804,92.021,0.51,3.486,0.287,0.925,908,804,R1,G7,Control
187,batch1.jpg,0.616,1.653,0.475,5.964,0.51,1.61,1501,1441,8.936,0.485,3.484,0.287,0.946,1587,1401,R1,G6,Control
1818,batch5.jpg,0.645,1.692,0.485,12.319,0.51,1.665,317,1688,16.04,0.475,3.486,0.287,0.954,434,1631,R1,G6,Control
19,batch1.jpeg,0.792,1.871,0.539,110.673,0.51,1.888,1141,173,112.145,0.55,3.473,0.288,0.915,1141,173,R1,G4,Large_responce
269,batch2.jpeg,0.628,1.667,0.479,92.967,0.51,1.657,1273,1156,95.641,0.497,3.477,0.288,0.927,1273,1156,R1,G4,Control
1907,batch5.jpg,0.647,1.69,0.487,179.752,0.51,1.652,3134,2145,2.776,0.487,3.467,0.288,0.945,3154,2115,R1,G6,Control
961,batch3.jpg,0.699,1.759,0.506,4.819,0.51,1.728,73,1470,8.318,0.503,3.476,0.288,0.955,183,1427,R1,G6,Control
428,batch2.jpeg,0.859,1.943,0.563,90.331,0.51,2.002,784,625,85.711,0.549,3.454,0.289,0.902,788,545,R1,G7,Large_responce
568,batch2.jpeg,0.656,1.701,0.491,91.909,0.51,1.736,677,776,94.447,0.481,3.461,0.289,0.922,677,776,R1,G7,Control
1150,Control 6.jpg,0.724,1.786,0.516,40.628,0.51,1.766,1779,1428,41.58,0.523,3.46,0.289,0.937,1896,1304,R1,G3,Control
1594,batch5.jpg,0.598,1.624,0.469,6.765,0.51,1.616,1787,446,8.18,0.474,3.46,0.289,0.942,1904,405,R1,G6,Control
1844,batch5.jpg,0.616,1.648,0.476,4.143,0.51,1.632,2278,1812,3.16,0.483,3.464,0.289,0.944,2409,1777,R1,G6,Control
926,Control 4.jpg,0.786,1.861,0.538,174.172,0.51,1.835,1853,2105,172.954,0.529,3.461,0.289,0.951,1908,2086,R1,G2,Control
619,batch2.jpeg,0.589,1.61,0.466,91.031,0.51,1.636,961,993,92.021,0.481,3.452,0.29,0.912,961,993,R1,G7,Control
1568,Control 6.jpg,0.636,1.672,0.484,175.555,0.51,1.641,3175,1576,176.067,0.492,3.452,0.29,0.946,3196,1552,R1,G2,Control
1525,C5.jpeg,1.033,2.129,0.618,87.667,0.51,2.093,710,205,87.852,0.601,3.445,0.29,0.957,711,125,R1,G5,Control
657,batch2.jpeg,0.622,1.65,0.48,89.007,0.51,1.642,434,1211,84.623,0.481,3.441,0.291,0.929,440,1126,R1,G7,Control
1457,batch4.jpg,0.531,1.525,0.444,179.918,0.51,1.502,1733,2004,2.672,0.44,3.439,0.291,0.951,1750,1977,R1,G6,Control
198,batch1.jpg,0.741,1.8,0.525,1.823,0.51,1.786,3012,1499,4.817,0.52,3.431,0.291,0.952,3064,1463,R1,G6,Control
959,Control 4.jpg,0.818,1.892,0.55,178.651,0.51,1.86,537,1543,176.939,0.546,3.44,0.291,0.956,657,1518,R1,G3,Control
315,batch3.jpeg,0.59,1.605,0.468,178.991,0.51,1.619,925,1163,173.501,0.468,3.43,0.292,0.903,931,1159,R1,G4,Control
298,Control 1.jpg,0.693,1.737,0.508,6.349,0.51,1.71,789,679,6.671,0.519,3.42,0.292,0.947,896,644,R1,G3,Control
1685,batch5.jpg,0.696,1.742,0.509,0.119,0.51,1.736,770,950,4.955,0.5,3.425,0.292,0.952,793,914,R1,G6,Control
1472,Control 5.jpg,0.776,1.834,0.539,177.04,0.51,1.819,1335,2482,173.729,0.54,3.405,0.294,0.953,1432,2460,R1,G3,Control
247,batch1.jpeg,0.74,1.783,0.529,91.263,0.51,1.805,425,1272,91.868,0.529,3.374,0.296,0.928,425,1272,R1,G4,Control
784,batch2.jpeg,0.477,1.431,0.425,86.48,0.51,1.464,1260,1722,86.987,0.441,3.37,0.297,0.899,1262,1646,R1,G7,Control
331,batch2.jpeg,0.782,1.831,0.544,95.409,0.51,1.87,774,439,98.13,0.541,3.369,0.297,0.908,774,439,R1,G4,Large_responce
779,batch2.jpeg,0.674,1.693,0.507,98.671,0.51,1.749,643,1639,98.219,0.514,3.34,0.299,0.904,643,1639,R1,G7,Control
308,batch2.jpeg,0.662,1.673,0.504,91.235,0.51,1.696,440,1352,94.821,0.509,3.32,0.301,0.913,440,1352,R1,G4,Control
201,batch4.jpeg,0.789,1.828,0.55,89.307,0.51,1.85,997,1106,94.497,0.539,3.326,0.301,0.92,997,1106,R1,G7,Control
746,Control 4.jpg,0.655,1.665,0.501,178.131,0.51,1.638,2856,477,178.21,0.497,3.324,0.301,0.949,2880,454,R1,G2,Control
427,batch5.jpeg,0.75,1.778,0.537,90.278,0.51,1.873,743,497,95.08,0.518,3.313,0.302,0.887,743,497,R1,G7,Control
1473,Control 5.jpg,0.902,1.868,0.615,2.062,0.51,1.907,1570,2497,0.895,0.613,3.039,0.329,0.922,1727,2464,R1,G3,Control
463,control_3.jpg,0.407,1.454,0.356,86.483,0.511,1.412,572,754,83.774,0.357,4.082,0.245,0.948,572,699,R1,G1,Control
464,C2.jpeg,0.625,1.793,0.444,88.535,0.511,1.735,490,419,83.946,0.418,4.042,0.247,0.963,488,353,R1,G5,Control
959,batch4.jpeg,0.64,1.803,0.452,88.816,0.511,1.752,809,57,94.086,0.446,3.986,0.251,0.947,809,57,R1,G7,Large_responce
1902,batch6.jpeg,0.774,1.976,0.499,91.227,0.511,1.919,964,230,92.981,0.479,3.964,0.252,0.962,964,230,R1,G6,Large_responce
10,batch1.jpeg,0.756,1.949,0.494,91.874,0.511,1.908,896,55,96.009,0.474,3.946,0.253,0.961,896,55,R1,G7,Large_responce
885,batch3.jpeg,0.871,2.093,0.53,89.076,0.511,2.041,315,978,84.806,0.502,3.947,0.253,0.962,312,901,R1,G5,Large_responce
585,C2.jpeg,0.535,1.637,0.416,88.648,0.511,1.602,570,878,84.382,0.418,3.931,0.254,0.937,568,817,R1,G5,Control
1200,C4.jpeg,0.843,2.056,0.522,89.739,0.511,1.995,863,433,84.738,0.523,3.941,0.254,0.945,868,357,R1,G5,Control
1619,C5.jpeg,0.694,1.861,0.475,91.43,0.511,1.811,376,417,94.97,0.471,3.916,0.255,0.938,376,417,R1,G5,Control
1296,C4.jpeg,0.686,1.851,0.472,90.851,0.511,1.813,680,695,95.793,0.444,3.924,0.255,0.959,680,695,R1,G5,Control
980,control_4.jpg,0.694,1.86,0.475,95.928,0.511,1.804,286,1343,98.13,0.485,3.913,0.256,0.933,286,1343,R1,G1,Control
1919,batch8.jpeg,0.837,2.034,0.524,3.803,0.511,1.968,268,419,6.934,0.532,3.886,0.257,0.94,316,404,R1,G5,Large_responce
1086,control_6.jpg,0.391,1.393,0.358,88.977,0.511,1.361,987,1013,83.541,0.357,3.892,0.257,0.945,991,960,R1,G1,Control
1775,batch5.jpeg,0.849,2.05,0.527,89.995,0.511,1.998,293,1329,92.291,0.499,3.889,0.257,0.968,293,1329,R1,G6,Large_responce
143,batch1.jpeg,0.776,1.957,0.505,90.353,0.511,1.899,858,719,93.013,0.519,3.877,0.258,0.946,858,719,R1,G6,Large_responce
1097,batch3.jpeg,0.752,1.925,0.497,88.135,0.511,1.882,726,1538,85.741,0.489,3.872,0.258,0.948,726,1444,R1,G6,Large_responce
1579,batch5.jpeg,0.94,2.155,0.555,93.614,0.511,2.093,640,204,97.125,0.55,3.882,0.258,0.953,640,204,R1,G6,Large_responce
1906,batch6.jpeg,0.785,1.968,0.508,89.358,0.511,1.901,914,231,93.614,0.499,3.878,0.258,0.953,914,231,R1,G6,Large_responce
1747,batch7.jpeg,0.965,2.177,0.564,91.998,0.511,2.123,310,640,95.711,0.568,3.859,0.259,0.938,310,640,R1,G5,Large_responce
90,batch6.jpeg,0.869,2.066,0.535,85.376,0.511,2.023,404,582,84.218,0.546,3.86,0.259,0.952,407,503,R1,G4,Large_responce
929,batch3.jpeg,0.774,1.951,0.505,92.066,0.511,1.906,930,1101,93.972,0.502,3.864,0.259,0.954,930,1101,R1,G5,Large_responce
663,C2.jpeg,0.612,1.73,0.45,86.121,0.511,1.683,962,1176,83.758,0.464,3.841,0.26,0.932,962,1112,R1,G5,Control
977,control_4.jpg,0.77,1.942,0.505,76.631,0.511,1.882,391,1412,74.268,0.526,3.846,0.26,0.937,403,1340,R1,G1,Control
435,batch2.jpeg,0.992,2.202,0.573,93.673,0.511,2.178,914,493,96.263,0.574,3.84,0.26,0.946,914,493,R1,G5,Large_responce
1923,batch6.jpeg,0.763,1.935,0.502,89.968,0.511,1.882,1014,451,85.741,0.499,3.852,0.26,0.949,1019,357,R1,G6,Large_responce
87,batch4.jpeg,0.753,1.921,0.499,89.907,0.511,1.869,319,589,86.186,0.497,3.847,0.26,0.949,317,499,R1,G7,Control
263,control_batch_02.jpg,0.711,1.862,0.486,76.459,0.511,1.802,306,536,77.735,0.504,3.828,0.261,0.929,317,467,R1,G1,Control
91,batch1.jpeg,0.745,1.906,0.497,87.854,0.511,1.878,641,545,86.775,0.496,3.831,0.261,0.933,642,474,R1,G5,Large_responce
88,C1.jpeg,0.588,1.693,0.443,81.684,0.511,1.668,812,428,80.981,0.454,3.825,0.261,0.938,821,365,R1,G5,Control
1903,batch6.jpeg,0.769,1.936,0.506,88.085,0.511,1.86,1101,323,86.923,0.513,3.827,0.261,0.943,1100,230,R1,G6,Large_responce
126,batch1.jpeg,0.698,1.845,0.482,87.637,0.511,1.797,446,698,87.474,0.475,3.829,0.261,0.945,447,630,R1,G5,Large_responce
762,batch3.jpeg,0.847,2.031,0.531,92.072,0.511,1.994,606,396,96.843,0.528,3.824,0.261,0.95,606,396,R1,G5,Large_responce
1149,batch4.jpeg,0.79,1.962,0.513,92.525,0.511,1.934,489,790,94.699,0.502,3.828,0.261,0.957,489,790,R1,G5,Large_responce
1327,batch4.jpeg,0.702,1.852,0.483,87.255,0.511,1.791,1055,910,82.954,0.479,3.837,0.261,0.957,1064,821,R1,G6,Large_responce
299,batch6.jpeg,1.043,2.258,0.588,88.316,0.511,2.208,669,156,85.192,0.576,3.839,0.261,0.959,676,49,R1,G7,Large_responce
1854,batch7.jpeg,0.581,1.679,0.44,103.613,0.511,1.647,612,1151,105.819,0.448,3.811,0.262,0.932,612,1151,R1,G5,Large_responce
682,batch2.jpeg,0.771,1.937,0.507,85.388,0.511,1.886,413,1487,83.571,0.508,3.822,0.262,0.934,419,1416,R1,G5,Large_responce
1556,batch6.jpeg,0.917,2.112,0.553,96.235,0.511,2.058,742,307,98.858,0.565,3.817,0.262,0.941,742,307,R1,G5,Large_responce
526,batch2.jpeg,0.723,1.874,0.491,86.806,0.511,1.808,191,908,83.29,0.493,3.817,0.262,0.945,197,840,R1,G5,Large_responce
425,batch2.jpeg,0.712,1.862,0.487,96.401,0.511,1.822,1113,217,99.462,0.48,3.823,0.262,0.948,1113,217,R1,G6,Large_responce
40,batch7.jpeg,0.644,1.769,0.464,82.261,0.511,1.734,584,436,82.711,0.459,3.817,0.262,0.948,592,350,R1,G7,Large_responce
1601,batch6.jpeg,0.901,2.091,0.548,86.779,0.511,2.05,416,873,82.6,0.554,3.814,0.262,0.954,415,796,R1,G5,Large_responce
670,batch2.jpeg,0.754,1.909,0.503,40.939,0.511,1.89,919,1440,41.035,0.54,3.798,0.263,0.915,964,1388,R1,G5,Large_responce
247,C1.jpeg,0.664,1.794,0.472,87.08,0.511,1.738,531,1011,83.089,0.479,3.804,0.263,0.935,538,945,R1,G5,Control
11,batch6.jpeg,0.87,2.052,0.54,101.507,0.511,1.992,442,93,105.322,0.542,3.798,0.263,0.937,442,93,R1,G5,Control
1611,batch6.jpeg,0.845,2.022,0.532,84.237,0.511,1.994,250,1012,83.157,0.547,3.799,0.263,0.938,256,937,R1,G5,Large_responce
356,batch5.jpeg,0.608,1.715,0.452,89.301,0.511,1.701,440,232,87.905,0.451,3.797,0.263,0.938,440,150,R1,G7,Control
1283,batch4.jpeg,0.741,1.893,0.498,95.35,0.511,1.848,190,605,96.203,0.505,3.798,0.263,0.941,190,605,R1,G6,Large_responce
1068,batch4.jpeg,0.957,2.154,0.566,93.807,0.511,2.123,895,381,95.711,0.567,3.807,0.263,0.942,895,381,R1,G5,Large_responce
12,batch1.jpeg,0.83,2.005,0.527,92.372,0.511,1.965,686,118,95.247,0.532,3.802,0.263,0.954,686,118,R1,G6,Large_responce
1670,batch5.jpeg,0.706,1.85,0.486,91.16,0.511,1.802,602,704,94.447,0.479,3.808,0.263,0.957,602,704,R1,G6,Large_responce
1250,batch4.jpeg,0.663,1.787,0.472,90.547,0.511,1.743,784,385,94.6,0.474,3.782,0.264,0.942,784,385,R1,G6,Large_responce
1255,batch4.jpeg,0.746,1.898,0.5,87.165,0.511,1.868,1116,576,83.863,0.501,3.795,0.264,0.942,1124,483,R1,G6,Large_responce
30,C1.jpeg,0.869,2.048,0.541,95.492,0.511,2.02,218,146,100.437,0.544,3.787,0.264,0.948,218,146,R1,G5,Control
803,C3.jpeg,0.707,1.848,0.487,90.377,0.511,1.785,666,322,84.958,0.471,3.794,0.264,0.955,671,254,R1,G5,Control
603,batch2.jpeg,0.714,1.855,0.49,87.778,0.511,1.8,1015,1109,86.82,0.479,3.785,0.264,0.959,1018,1019,R1,G6,Large_responce
1075,C3.jpeg,0.735,1.881,0.498,73.303,0.511,1.836,491,1379,72.597,0.506,3.779,0.265,0.935,507,1312,R1,G5,Control
12,batch5.jpeg,0.897,2.077,0.55,94.503,0.511,2.049,1151,71,100.408,0.542,3.777,0.265,0.946,1151,71,R1,G7,Large_responce
50,batch7.jpeg,0.811,1.974,0.523,98.356,0.511,1.942,393,369,101.889,0.518,3.773,0.265,0.946,393,369,R1,G7,Large_responce
2124,batch6.jpeg,0.804,1.964,0.521,84.213,0.511,1.907,1064,1540,83.991,0.516,3.769,0.265,0.947,1072,1445,R1,G6,Large_responce
1221,batch4.jpeg,0.812,1.977,0.523,91.375,0.511,1.942,354,255,94.128,0.519,3.78,0.265,0.949,354,255,R1,G6,Large_responce
707,batch2.jpeg,0.822,1.987,0.527,87.602,0.511,1.945,1024,1562,84.699,0.532,3.77,0.265,0.95,1023,1465,R1,G6,Large_responce
